"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"11917",20183579,"Regina's Dainty One bedroom Apartment close to All",45045974,"Shivaul","Queens","Jamaica",40.69546,-73.81105,"Entire home/apt",66,30,24,2020-09-11,0.65,2,313
"11918",34002121,"Pat's place 1",256743247,"Patricia","Queens","Bayside",40.77152,-73.78261,"Private room",37,30,52,2020-09-11,2.21,3,38
"11919",34533172,"Renovated & clean 1 bedroom in Hamilton Heights",4576698,"Matthew","Manhattan","Harlem",40.82753,-73.94649,"Entire home/apt",125,3,12,2020-09-11,0.54,1,0
"11920",39177041,"18-2 flr Duplex Comfortable Quality Cribs",194940666,"Quality","Queens","Far Rockaway",40.60517,-73.7497,"Entire home/apt",450,30,3,2020-09-11,0.21,2,365
"11921",39898950,"Spacious Rooms in Brooklyn",297311545,"Uchenna","Brooklyn","East Flatbush",40.65248,-73.94584,"Private room",37,30,5,2020-09-11,0.33,4,343
"11922",44631955,"Large 1 Bedroom on Upper West Side. Prime Location",17070752,"David","Manhattan","Upper West Side",40.78512,-73.97536,"Entire home/apt",125,7,1,2020-09-11,0.14,1,229
"11923",3288496,"Entire Cozy One Bed #Manhattan #LES",3716641,"Ofer","Manhattan","Lower East Side",40.71989,-73.98954,"Entire home/apt",69,30,9,2020-09-12,0.11,8,152
"11924",3970701,"Beautiful Private Room in Newly Renovated Apt",20278196,"Stephanie","Brooklyn","East Flatbush",40.66293,-73.92522,"Private room",63,30,10,2020-09-12,0.23,3,364
"11925",4545999,"Your Brooklyn Nook",23570473,"James","Brooklyn","Crown Heights",40.67389,-73.95346,"Private room",56,30,36,2020-09-12,0.82,3,365
"11926",5705775,"Bright & Beautiful, Private Garden",16437254,"","Brooklyn","Boerum Hill",40.68826,-73.98558,"Entire home/apt",175,30,7,2020-09-12,0.1,19,260
"11927",7453537,"Simple Living for Medium to Long Term Guests",344035,"","Brooklyn","Prospect Heights",40.67756,-73.97057,"Private room",47,30,325,2020-09-12,4.73,9,167
"11928",9155212,"Cozy East Village Room",47661247,"Lydia","Manhattan","East Village",40.72715,-73.98714,"Private room",72,30,12,2020-09-12,0.18,1,32
"11929",13981865,"纽约之家（Sunny Home4)",27673980,"Amy","Queens","Flushing",40.74537,-73.83252,"Private room",55,30,71,2020-09-12,1.24,8,69
"11930",15393322,"Large Loft in Williamsburg",3002077,"Jessica","Brooklyn","Williamsburg",40.71798,-73.96373,"Entire home/apt",600,30,8,2020-09-12,0.15,1,100
"11931",20653520,"Experiencing tranquility in Private Home, Room #1",147210078,"Bruce & Cyrina","Brooklyn","Flatbush",40.64891,-73.95359,"Private room",47,30,39,2020-09-12,0.89,3,179
"11932",24454304,"Cozy apartment close to Midtown!",141765510,"Rebecca","Queens","Astoria",40.7618,-73.92419,"Private room",77,5,4,2020-09-12,0.11,1,0
"11933",35571179,"Studio Double Room",265458818,"Leon Hotel LES","Manhattan","Chinatown",40.7161,-73.99518,"Hotel room",93,1,5,2020-09-12,0.57,6,342
"11934",41848581,"Cozy & spacious 2 bedrooms apto in Williamsburg",16022036,"Luiza","Brooklyn","Williamsburg",40.71354,-73.94075,"Entire home/apt",65,4,1,2020-09-12,0.14,2,0
"11935",43342124,"Townhouse Designer Duplex w Private Roof Terrace",858366,"Limor","Brooklyn","Gowanus",40.67842,-73.99311,"Entire home/apt",425,30,1,2020-09-12,0.14,1,350
"11936",43652436,"Spacious Apt with Prospect Park as your backyard",5037071,"Ella","Brooklyn","Windsor Terrace",40.65377,-73.9766,"Entire home/apt",90,6,2,2020-09-12,0.25,1,0
"11937",253815,"Studio Loft",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73756,-73.9535,"Entire home/apt",199,3,55,2020-09-13,0.5,27,243
"11938",409262,"Family friendly, steps to subway & a terrace!",1621363,"Elizabeth","Brooklyn","Boerum Hill",40.68561,-73.98919,"Entire home/apt",275,30,26,2020-09-13,0.24,2,253
"11939",786685,"Big brownstone garden apt w patio on great block",4147380,"Lauren","Manhattan","Harlem",40.82293,-73.94954,"Entire home/apt",225,4,86,2020-09-13,0.95,1,247
"11940",1077179,"Large luxury 1 bedroom loft in Gramercy",5927702,"Shayne","Manhattan","Kips Bay",40.73923,-73.98373,"Entire home/apt",275,30,33,2020-09-13,0.51,1,0
"11941",3081771,"Luxurious Brooklyn Getaway!",15681707,"Chester","Brooklyn","Crown Heights",40.67449,-73.91413,"Entire home/apt",90,3,214,2020-09-13,2.93,2,263
"11942",3817304,"Stay 30 min to Times Sq in quaint Sunnyside, Qns",6615826,"Chad","Queens","Sunnyside",40.74246,-73.9272,"Private room",65,21,10,2020-09-13,0.39,1,52
"11943",6197134,"Private Rooms @ Townhouse",10014644,"Myrta","Brooklyn","South Slope",40.66736,-73.98338,"Private room",60,30,122,2020-09-13,1.69,2,362
"11944",9614785,"Serene in Sunset",6040624,"Dan","Brooklyn","Sunset Park",40.64542,-74.00828,"Entire home/apt",165,2,165,2020-09-13,2.53,1,313
"11945",9770459,"Private room in Bed Stuy brownstone",49293531,"Aliza","Brooklyn","Bedford-Stuyvesant",40.6829,-73.9398,"Private room",56,14,24,2020-09-13,0.42,4,283
"11946",12965215,"Private Bedroom 2",65109990,"","Brooklyn","Clinton Hill",40.68578,-73.96458,"Private room",50,30,58,2020-09-13,0.98,5,329
"11947",17602108,"Awesome East Village Subway, Park, Food & Fun",119623927,"Lisa","Manhattan","East Village",40.72862,-73.9882,"Entire home/apt",84,31,22,2020-09-13,0.46,1,280
"11948",18668322,"Spacious and bright room with working table",15310048,"Darya","Brooklyn","East Flatbush",40.65333,-73.94556,"Private room",45,30,23,2020-09-13,0.49,4,171
"11949",21205891,"Roomy 1 bedroom suite in midtown Manhattan",120762452,"Stanley","Manhattan","Murray Hill",40.74848,-73.97545,"Hotel room",90,30,9,2020-09-13,0.26,83,335
"11950",27312914,"Mint room. Private-attached bath Central  Flushing",205745676,"Liqin","Queens","Flushing",40.75951,-73.82139,"Private room",80,1,49,2020-09-13,1.49,8,365
"11951",29514542,"Delightful Private Room with 2 Beds Near Metro",222252623,"Felix","Brooklyn","Bedford-Stuyvesant",40.6928,-73.94412,"Private room",73,5,42,2020-09-13,1.41,2,365
"11952",31502639,"Comfortable room close to train 30 min to Times Sq",235073206,"Julianna","Manhattan","Harlem",40.82079,-73.94513,"Private room",75,30,45,2020-09-13,1.7,5,365
"11953",33155996,"Bright and Spacious in Bed Stuy, Brooklyn",8902538,"Laura","Brooklyn","Bedford-Stuyvesant",40.69127,-73.94351,"Private room",150,3,15,2020-09-13,0.61,1,2
"11954",34127215,"Beautiful Williamsburg Townhouse 4 bed / 2.5 bath",257685807,"Alejandra","Brooklyn","Williamsburg",40.70943,-73.96024,"Entire home/apt",800,30,18,2020-09-13,0.85,1,256
"11955",35714197,"Private Single Bedroom | Fresh Meadows,  Queens",268611281,"Victor G","Queens","Flushing",40.73003,-73.79485,"Private room",42,2,18,2020-09-13,0.93,1,0
"11956",37060607,"7 BR, 4 Full Bath Duplex With Washer & Dryer",278744903,"Philip","Brooklyn","Crown Heights",40.66991,-73.94838,"Entire home/apt",530,3,3,2020-09-13,0.16,3,1
"11957",41998444,"Near Yankee Stadium",332637994,"Eboni","Bronx","Concourse",40.82573,-73.9252,"Private room",90,1,1,2020-09-13,0.14,1,180
"11958",45224756,"Lovely room close to Central Park",6486116,"Oti","Manhattan","East Harlem",40.78833,-73.94913,"Private room",65,1,5,2020-09-13,0.68,4,342
"11959",1921859,"Adorable 1BD Home with view of NYC",9959323,"Lauren","Queens","Astoria",40.7728,-73.92857,"Entire home/apt",130,14,21,2020-09-14,0.24,1,228
"11960",4103970,"Private room in hip east Williamsburg/Greenpoint",1637916,"Mandy","Brooklyn","Williamsburg",40.71937,-73.94155,"Private room",70,1,55,2020-09-14,1.58,1,280
"11961",11967410,"Renovated Studio in Little Italy",51501835,"Jeniffer","Manhattan","Little Italy",40.71899,-73.99773,"Entire home/apt",68,30,4,2020-09-14,0.07,152,315
"11962",14388889,"Sunny Private bedroom in Bushwick!",20302754,"Ruben","Brooklyn","Bushwick",40.69273,-73.91337,"Private room",35,6,112,2020-09-14,1.99,2,89
"11963",17744351,"1 Bd furnished Bayridge Brooklyn NY",119029523,"Ebada","Brooklyn","Fort Hamilton",40.6205,-74.02913,"Entire home/apt",80,30,5,2020-09-14,0.18,4,0
"11964",21062611,"Great location bay ridge off shore road",8898944,"Ahmed","Brooklyn","Fort Hamilton",40.62178,-74.04091,"Entire home/apt",100,30,32,2020-09-14,0.76,2,88
"11965",21550242,"Light-filled, eclectic Williamsburg apt.",1913749,"Kelly","Brooklyn","Williamsburg",40.71161,-73.94226,"Entire home/apt",100,30,15,2020-09-14,0.36,1,0
"11966",21728589,"Cozy private apartment in the heart of Bed-Stuy.",158219768,"Lorraine","Brooklyn","Bedford-Stuyvesant",40.68558,-73.93007,"Entire home/apt",120,30,102,2020-09-14,2.49,1,124
"11967",23572577,"Sunny Bushwick Bedroom",20302754,"Ruben","Brooklyn","Bushwick",40.69502,-73.91315,"Private room",43,30,16,2020-09-14,0.43,2,88
"11968",25737165,"Lux Studio w Comfy Work Station+Kitchen+Gym@FiDi",73456844,"Lillian","Manhattan","Financial District",40.70632,-74.01185,"Entire home/apt",143,5,17,2020-09-14,0.5,1,0
"11969",30772697,"Relaxing Private Bedroom~Hamilton Heights, NY",178473107,"","Manhattan","Harlem",40.83146,-73.94762,"Private room",80,1,2,2020-09-14,0.08,6,252
"11970",35798611,"Recording Studio Overnight Stays. Downton Bklyn",37424221,"Trevor","Brooklyn","Downtown Brooklyn",40.69686,-73.98366,"Private room",110,2,9,2020-09-14,0.52,1,365
"11971",40056707,"Renovated classy studio near JFK/LGA/Saint Johns",308942350,"Sergey","Queens","Jamaica Estates",40.72578,-73.78854,"Entire home/apt",100,3,12,2020-09-14,0.73,1,59
"11972",40897425,"A home away from home",168240837,"Quaneisha","Staten Island","Mariners Harbor",40.63561,-74.15415,"Entire home/apt",100,1,32,2020-09-14,2.04,1,162
"11973",41682580,"法拉盛中心房",327409561,"Sincere","Queens","Flushing",40.76538,-73.83054,"Private room",48,1,5,2020-09-14,0.34,11,329
"11974",42033943,"Big Room w/ lots of space to work in, in Big Apmt",192383231,"Bryan","Bronx","Melrose",40.82048,-73.91592,"Private room",44,30,1,2020-09-14,0.14,2,0
"11975",42942055,"New apartment private bathroom in Williamsburg",204704622,"Momoyo","Brooklyn","Williamsburg",40.70264,-73.94418,"Private room",45,30,1,2020-09-14,0.14,94,54
"11976",44867191,"Private room",41121817,"Shakeel","Queens","Jamaica Hills",40.70853,-73.80117,"Private room",45,30,1,2020-09-14,0.14,2,179
"11977",747538,"HUGE mid-century modern, sun-drenched flat",2293050,"Nick","Brooklyn","Crown Heights",40.67527,-73.96103,"Entire home/apt",97,3,212,2020-09-15,3.45,2,99
"11978",7037791,"Alexander's 2BR Quarters",36899834,"Juan","Brooklyn","Bedford-Stuyvesant",40.68766,-73.93861,"Entire home/apt",185,30,151,2020-09-15,2.16,1,339
"11979",12009651,"GREAT Bright Manhtattan Apartment!",87266,"David","Manhattan","Harlem",40.82394,-73.94265,"Entire home/apt",99,100,13,2020-09-15,0.3,1,205
"11980",18719526,"Townhouse Garden Apartment - Park Block",20662116,"Jeanne - Aka, 'Rindy'","Brooklyn","Park Slope",40.66569,-73.97804,"Entire home/apt",150,30,54,2020-09-15,1.16,1,0
"11981",19330743,"Jazz guesthouse",125231390,"Keith","Brooklyn","Canarsie",40.64132,-73.88351,"Entire home/apt",78,3,69,2020-09-15,1.51,1,51
"11982",20426726,"Brooklyn's finest",141931484,"Xie","Brooklyn","Canarsie",40.63401,-73.89232,"Private room",51,3,63,2020-09-15,1.42,3,88
"11983",27603505,"Adorable sun-filled One bedroom apt",80075650,"Hadas","Brooklyn","Prospect-Lefferts Gardens",40.65666,-73.95915,"Entire home/apt",120,30,5,2020-09-15,0.16,1,0
"11984",33346748,"Comfortable Stay in Historic, Spacious Brownstone",24761711,"Aron","Brooklyn","Kensington",40.64517,-73.98116,"Entire home/apt",495,2,7,2020-09-15,0.34,3,275
"11985",35289004,"BEST LOCATION IN SUNNYSIDE-15 MINUTES TO MANHATTAN",119846581,"Annmarie","Queens","Sunnyside",40.74308,-73.92149,"Entire home/apt",114,7,38,2020-09-15,1.7,1,42
"11986",38024843,"BEST VALUE FOR MONEY in Greenpoint/Williamsburg",280575073,"SharedEasy","Brooklyn","Greenpoint",40.72145,-73.93976,"Shared room",28,30,3,2020-09-15,0.32,3,256
"11987",40517002,"Fan&ChillUpstairs",75248463,"Jotham","Brooklyn","East Flatbush",40.64309,-73.94604,"Private room",73,30,3,2020-09-15,0.19,7,85
"11988",41789758,"Charming studio on Upper East Side (30 Days MIN)",23772724,"The Local Stay","Manhattan","Upper East Side",40.78311,-73.94711,"Entire home/apt",980,30,3,2020-09-15,0.27,44,324
"11989",45250981,"Luxury High Rise Astoria (NYC) Apt w/ Balcony",20909506,"Camile","Queens","Astoria",40.77098,-73.92543,"Entire home/apt",70,3,3,2020-09-15,0.42,1,0
"11990",45270904,"A+ Location Superior Studio (Queen & Double Bed)",348619646,"Nomad","Manhattan","Midtown",40.74607,-73.9882,"Entire home/apt",118,1,2,2020-09-15,0.28,48,53
"11991",818481,"Manhattan very spacious beautiful room.",4299040,"Lupi","Manhattan","Harlem",40.82106,-73.95605,"Private room",42,30,76,2020-09-16,0.78,3,89
"11992",21644783,"Cozy Room in the heart of Bushwick",26738513,"Malachi","Brooklyn","Bushwick",40.69315,-73.91636,"Private room",50,30,36,2020-09-16,0.98,2,90
"11993",34686716,"Lofted 2 bedroom Apt with HUGE outdoor space!",111428431,"Yael / Mair","Brooklyn","Bedford-Stuyvesant",40.68995,-73.95451,"Entire home/apt",115,30,2,2020-09-16,0.09,1,20
"11994",35064797,"Private room in a prime West Village location",10445838,"Simon","Manhattan","West Village",40.73584,-74.00363,"Private room",70,5,21,2020-09-16,0.95,1,0
"11995",38866268,"Cozy Brooklyn Apartment 2 minutes from Subway",1746765,"Nick","Brooklyn","Bedford-Stuyvesant",40.68216,-73.91092,"Entire home/apt",143,5,15,2020-09-16,0.83,1,90
"11996",41997469,"Rad Chelsea 1BR w/ Gym, Concierge, nr. Penn Station & MSG, by Blueground",107434423,"Blueground","Manhattan","Chelsea",40.75301,-73.99593,"Entire home/apt",246,30,1,2020-09-16,0.14,266,344
"11997",42072428,"Brand new~Prime UES~W/D~ walk to C park",162280872,"Eran","Manhattan","Upper East Side",40.77519,-73.94801,"Entire home/apt",120,30,2,2020-09-16,0.17,41,345
"11998",43034172,"Amazing large 2 bedrooms/center of Williamsburg",14156628,"Bruno","Brooklyn","Williamsburg",40.71223,-73.96272,"Entire home/apt",120,30,11,2020-09-16,0.99,1,221
"11999",43784140,"Sunny room in Williamsburg BK",10171531,"Louisa","Brooklyn","Williamsburg",40.70837,-73.95639,"Private room",40,7,3,2020-09-16,0.35,2,98
"12000",1526741,"Comfy Couch in a nice and safe apt!!",6486116,"Oti","Manhattan","East Harlem",40.78954,-73.94725,"Shared room",49,1,146,2020-09-17,1.71,4,73
"12001",7054797,"2 brm, fully equip  bth/rm, kitchen, 2nd fl walkup",32220047,"Dalton","Queens","Springfield Gardens",40.6849,-73.75854,"Entire home/apt",150,30,15,2020-09-17,0.26,3,180
"12002",19413230,"2 bedroom flat in Greenwich Village New York",136098610,"Lydia","Manhattan","West Village",40.73242,-74.00322,"Entire home/apt",225,30,85,2020-09-17,1.86,1,336
"12003",42182307,"Home 5",294428595,"","Brooklyn","Sunset Park",40.64481,-74.00485,"Private room",70,1,2,2020-09-17,0.17,7,365
"12004",42665701,"Affordable room #4",30542864,"Luciana","Brooklyn","Canarsie",40.64642,-73.90738,"Private room",25,30,4,2020-09-17,0.3,5,365
"12005",17219303,"Stylish Apt in the Heart of Greenwich Village",1700359,"Sharon","Manhattan","East Village",40.72595,-73.98984,"Entire home/apt",135,30,9,2020-09-18,0.19,1,80
"12006",21126713,"Bright and Charming Private Room in Fort Greene",305933,"Bhavna","Brooklyn","Fort Greene",40.69029,-73.9726,"Private room",60,30,2,2020-09-18,0.05,1,0
"12007",22770321,"Spacious 2BR/2BTH/& Parking| Close to Everything!",168196322,"Dalton","Brooklyn","East New York",40.66397,-73.88009,"Entire home/apt",95,30,91,2020-09-18,2.39,1,311
"12008",26985201,"2 BEDS - INCREDIBLE LOCATION - 1 STOP TO MANHATTAN",121771546,"Drew And Cherri","Brooklyn","Williamsburg",40.71119,-73.96323,"Private room",41,7,82,2020-09-18,2.47,2,352
"12009",29903897,"Spacious room with a double bed in heart of BK",222581357,"Stella","Brooklyn","Bushwick",40.69159,-73.91556,"Private room",45,31,75,2020-09-18,2.55,3,327
"12010",30577273,"Clean & sunny room in Harlem Manhattan",137358866,"Kaz","Manhattan","Harlem",40.81242,-73.94209,"Private room",28,30,3,2020-09-18,0.13,166,281
"12011",30769985,"Verona TwentyOne - Kendal Garden",195691349,"Norman","Brooklyn","Bedford-Stuyvesant",40.67981,-73.94693,"Private room",130,2,50,2020-09-18,1.93,3,343
"12012",35816788,"Artists cave",226970380,"Tunie","Manhattan","East Village",40.72421,-73.98195,"Entire home/apt",170,30,14,2020-09-18,0.64,1,179
"12013",159815,"Red Room for two in Brownstone for $1355/mo",54275,"JT And Tiziana","Brooklyn","Bedford-Stuyvesant",40.68048,-73.93938,"Private room",81,7,52,2020-09-19,0.45,3,0
"12014",299531,"Feel like you never leave your home",1220404,"Tom","Brooklyn","East New York",40.66646,-73.89254,"Entire home/apt",95,30,146,2020-09-19,1.36,2,364
"12015",692137,"Stunning 3BR loft in Williamsburg!!!",3538661,"Phillip","Brooklyn","Williamsburg",40.71404,-73.96077,"Entire home/apt",400,30,80,2020-09-19,0.77,4,215
"12016",11359148,"Cozy Garden  Apartment",42389158,"Han And Denyce","Brooklyn","Flatbush",40.64161,-73.95181,"Entire home/apt",89,2,212,2020-09-19,3.47,1,8
"12017",11767644,"2 Bedroom Apartment - Walk to Train, Great Area!",62634797,"Demetra","Queens","Sunnyside",40.73853,-73.92868,"Entire home/apt",85,30,104,2020-09-19,1.84,1,0
"12018",12883073,"Comfy 1 BDRM - Gas Fireplace- Subway 1.5 Blks",21315876,"Helen","Manhattan","East Village",40.72356,-73.98753,"Entire home/apt",196,1,38,2020-09-19,0.67,2,30
"12019",14932887,"Modern Studio | Work Desk/WiFi | Near Hudson River",30283594,"Global Luxury Suites","Manhattan","Hell's Kitchen",40.76116,-73.99943,"Entire home/apt",169,30,4,2020-09-19,0.09,68,192
"12020",26719426,"Private apartment, parking 10$ a day.",180775831,"Kyle","Queens","Flushing",40.75559,-73.83287,"Entire home/apt",70,30,67,2020-09-19,2.03,1,54
"12021",28483571,"Brand New Beautiful Home (25 min to Manhattan)",153988027,"Zain","Queens","Woodside",40.74121,-73.89965,"Entire home/apt",230,4,56,2020-09-19,1.86,3,365
"12022",30060926,"3bdrm cozy attic 15 mins from jfk & Belmont track",160940380,"Adeola","Queens","St. Albans",40.7003,-73.75054,"Entire home/apt",314,1,21,2020-09-19,0.76,3,352
"12023",32416142,"Garden Apt in fully renovated town house.",1543357,"Anna","Brooklyn","Bedford-Stuyvesant",40.68438,-73.95311,"Entire home/apt",179,30,47,2020-09-19,1.87,1,311
"12024",35025921,"Fantastic UWS Studio w/ Gym, Laundry, Rooftop#6122",113723310,"MyNyHousing","Manhattan","Upper West Side",40.78885,-73.97272,"Entire home/apt",140,30,3,2020-09-19,0.38,33,354
"12025",36386298,"Spacious 3 Bedroom Duplex w/ Huge Backyard parking",273596828,"Enoma","Brooklyn","Bedford-Stuyvesant",40.67877,-73.95069,"Entire home/apt",385,30,26,2020-09-19,1.23,1,0
"12026",41569923,"hip 2br Loft, a block from Bedford L",13791418,"Kirill","Brooklyn","Williamsburg",40.71552,-73.95539,"Entire home/apt",200,30,1,2020-09-19,0.15,3,248
"12027",41956902,"Polished 2BR in E Midtown w/ Concierge Near Park",48005494,"Zeus","Manhattan","Midtown",40.76132,-73.96908,"Entire home/apt",249,30,1,2020-09-19,0.15,38,365
"12028",43576862,"Absolutely Private Radiant 2 Rooms Apartment",347044503,"Yajaira","Queens","Rego Park",40.72402,-73.8567,"Private room",119,2,6,2020-09-19,0.58,2,315
"12029",44975642,"Beautiful Apt | Doorman Building | Work from Home",204348856,"Ellie","Manhattan","Midtown",40.75438,-73.96923,"Entire home/apt",180,30,3,2020-09-19,0.44,10,134
"12030",45027732,"King size room in woodside",48163761,"Anouar","Queens","Woodside",40.75541,-73.90477,"Private room",35,30,1,2020-09-19,0.15,2,365
"12031",45414252,"Large Apartment | Doorman Building | Prime Midtown",204348856,"Ellie","Manhattan","Midtown",40.75264,-73.97072,"Entire home/apt",220,30,3,2020-09-19,0.44,10,86
